"num_torres";"inhibs";"DamageObjectives";"kda_mid";"kda_jng";"kda_sup";"kda_adc";"kda_top";"num_asesinatos";"num_nashors";"num_dragones";"double_k";"oro_al_15";"cura";"gana";"diferencia_exp";"diff_oro_al_15"
2;0;1238,09523809524;2;0,8;2;4;1,25;5;1;2;0;21300;848,238095238095;"no";-192;-2300
5;0;2002;2,66666666666667;3,5;2,5;6;2;10;2;4;0;22700;958,84;"no";-1304;-1500
3;0;1402,94117647059;0,5;8;3,33333333333333;1,5;2,33333333333333;14;0;2;0;24900;784,911764705882;"no";582;2500
7;1;2300;12;15;6;6,5;12;16;1;3;2;24600;485,615384615385;"si";1270;-171
10;2;2408,33333333333;13;15;16;15;8;16;1;1;4;25500;1259,66666666667;"si";2173;2100
10;2;2275,75757575758;12;7;6,33333333333333;5,66666666666667;7;21;1;2;3;26600;1227,57575757576;"si";-618;1200
5;0;1623,33333333333;2,5;2;1,8;1,6;0,666666666666667;11;0;0;0;24500;635,333333333333;"no";316;1000
5;0;1476,92307692308;3;2,66666666666667;1,33333333333333;1;1;8;0;2;0;25100;569,615384615385;"no";-569;-447
2;0;634,48275862069;1;3;1,75;1;1,4;12;0;0;0;24600;599,896551724138;"no";-681;-2200
4;0;809,375;1,8;0,75;1,85714285714286;4,33333333333333;1,6;17;0;0;0;23000;824,025641025641;"no";-218;-451
11;4;2737,5;8,5;2,75;17;8,5;6,5;21;2;3;1;23700;1734,90625;"si";-529;594
8;1;2412,19512195122;3,4;6;5,33333333333333;3,8;3;23;1;3;4;27200;980,341463414634;"si";1127;2300
5;0;1525;1,5;3,5;1,14285714285714;1,42857142857143;1;11;0;4;0;23600;757,45;"no";-1433;-1600
8;1;2525;3,25;12;7,5;8;2,5;20;2;1;3;24700;1409,5625;"si";165;642
2;0;806,896551724138;0,333333333333333;1;0;0;0,5;2;0;1;0;23000;624,793103448276;"no";-819;-1400
9;1;2396,66666666667;2,8;17;4,25;6;8;27;2;4;2;24200;780,933333333333;"si";331;-59
9;1;2680,64516129032;5;25;6,5;23;4;31;0;4;2;29100;696,870967741935;"si";2051;5200
9;2;3077,14285714286;4;7;10;10;9;10;1;5;0;24900;1283,42857142857;"si";401;1800
10;2;3260,71428571429;3;6;5;3;5;9;1;4;1;26600;991,357142857143;"si";3628;4700
10;2;2579,06976744186;4,33333333333333;12;2,33333333333333;6,5;11;19;2;4;0;25100;1220,86046511628;"si";2485;2300
9;1;1967,85714285714;11;23;21;22;20;30;1;3;3;24500;915;"si";2539;1600
4;0;727,586206896552;1;0,5;0;0;0,2;2;0;0;0;24200;442,655172413793;"no";-93;-2100
2;0;1502,94117647059;5;1,33333333333333;1,5;0,75;0,333333333333333;6;0;3;1;23500;675,382352941176;"no";-978;-1500
11;6;2445,94594594595;8;3,33333333333333;2,5;12;13;16;2;3;0;25400;833,891891891892;"si";1563;2200
8;1;2112,5;8;3,66666666666667;4;10;4;14;1;3;0;22000;871,425;"si";-1604;-1700
0;0;466,666666666667;0,25;0,25;1;1;0,25;1;0;0;0;21500;952,407407407407;"no";-4495;-3500
1;0;1028,57142857143;0,5;0,75;3;0,5;1;6;0;2;1;23400;974,107142857143;"no";-858;-1500
9;1;2774,41860465116;16;22;7,33333333333333;18;7;29;2;4;1;27500;1196,20930232558;"si";932;3200
4;0;1738,23529411765;4;1;3,66666666666667;3,66666666666667;8;14;0;3;3;25600;1026,97058823529;"no";2178;2900
11;4;2925,71428571429;2,16666666666667;19;2,57142857142857;7;16;27;2;3;4;26400;1548,71428571429;"si";-827;-562
3;0;773,529411764706;4,33333333333333;1,4;1,14285714285714;1,71428571428571;2;17;0;2;0;22200;1331,02941176471;"no";-1072;-4600
8;1;2767,5;3,33333333333333;12;2,5;7;1,16666666666667;20;1;5;1;24900;563,1;"si";978;2300
10;2;2264;12;2,2;8;4;5;16;1;2;2;23800;1129,8;"si";-610;-4800
1;0;440,740740740741;3;2;2,66666666666667;3,33333333333333;0,833333333333333;12;0;1;0;24100;568,666666666667;"no";1519;-1500
3;0;1273,33333333333;1,42857142857143;1,75;1,16666666666667;1,5;0,75;13;0;3;2;24400;689,133333333333;"no";-1575;-98
9;2;2679,41176470588;4;7;4;1,66666666666667;11;13;1;5;1;24000;722,764705882353;"si";877;1300
6;1;2002,85714285714;18;3,25;5;6,5;16;20;0;4;2;24000;1062,6;"si";596;1100
5;0;1632,55813953488;4;5,5;3;17;2,66666666666667;17;1;4;2;22800;582,674418604651;"no";-1881;-3200
11;3;2905,40540540541;5;2,8;1,8;6;3,33333333333333;25;2;4;1;26600;1114,45945945946;"si";994;4100
3;0;1548,57142857143;4,5;0,833333333333333;2;1,5;1;9;0;4;0;24100;748,628571428571;"no";-810;2
10;2;2858,82352941176;12;15;6,5;16;5;19;2;3;1;25100;1165,08823529412;"si";-82;165
4;0;803,333333333333;2,5;1;2;7;0,4;8;0;1;1;24300;1136,73333333333;"no";1375;238
3;0;931,428571428571;1,66666666666667;1,33333333333333;1,25;1;0,8;5;0;2;1;22800;631,457142857143;"no";-920;29
2;0;1413,33333333333;2;4;1,14285714285714;1,75;0,714285714285714;10;0;3;0;25300;706,366666666667;"no";-1875;-98
2;0;962,857142857143;1;1,6;1,75;3;1,66666666666667;9;0;3;0;22900;721,828571428571;"no";-57;-1900
9;2;2891,28260869565;3;6;4;7;1,5;9;1;3;1;24700;776,826086956522;"no";2014;-73
0;0;750;0,2;0,5;0,333333333333333;0;0,666666666666667;2;0;1;0;21700;476,133333333333;"no";-1569;-3400
3;0;1353,65853658537;3,5;2,5;7;1;5;8;0;2;1;23400;1033,70731707317;"no";1386;-872
2;0;852,941176470588;0,6;0,285714285714286;0,571428571428571;6;0,8;9;0;2;0;25300;655,117647058824;"no";-232;-1400
1;0;1329,41176470588;1,33333333333333;2;1;1;1,33333333333333;5;0;2;1;22700;775,382352941176;"no";772;-1100
7;1;2207,89473684211;16;4;16;14;6;21;1;4;2;25600;1349,26315789474;"si";2824;1200
0;0;424,242424242424;5;2;0,75;2;1,5;5;0;1;0;23100;707,787878787879;"no";-347;-2800
6;0;2021,42857142857;2,5;7;4;5;6;7;0;0;1;26200;670,5;"no";108;1800
4;0;1391,42857142857;3;0,5;0,6;4;2;5;0;1;0;22800;647,657142857143;"no";-1263;-1200
0;0;225;0,666666666666667;1;0,75;3;0;4;0;0;0;21600;375,107142857143;"no";-2496;-5900
6;1;2318,51851851852;7;4;5;11;2,5;17;1;3;0;25200;1347,92592592593;"si";1727;-179
1;0;811,111111111111;2;1,5;1;0,666666666666667;1,33333333333333;4;0;2;1;22500;691,888888888889;"no";-1386;-4700
2;0;1721,42857142857;8;2,6;16;1,8;4,5;17;0;4;2;23900;1599,78571428571;"no";832;33
9;2;2593,54838709677;13;3,66666666666667;3,33333333333333;10;14;22;0;5;2;27200;989,903225806452;"si";1812;3300
2;0;907,142857142857;1,16666666666667;1,6;2,66666666666667;3;1;9;0;1;0;25100;620,321428571429;"no";546;1800
8;1;2016,21621621622;3;2,66666666666667;4;2;2,66666666666667;14;2;2;1;22400;1220,62162162162;"si";-1801;-4600
0;0;772,222222222222;1,33333333333333;1,2;1,66666666666667;1,5;2;8;0;2;0;22700;624,527777777778;"no";231;-1200
11;3;1844,44444444444;1;3,5;5;6;0,5;8;1;3;1;23900;603,472222222222;"si";-2891;142
10;2;2483,33333333333;2,6;16;2,75;16;14;22;2;4;2;25100;1397,36111111111;"si";-3817;-1200
9;1;2002,5641025641;10;10;3;10;7;11;1;4;2;25500;1824,76923076923;"si";1687;720
11;3;2891,66666666667;11,5;18;11;20;9,33333333333333;32;1;5;4;24300;1041,27777777778;"si";3636;760
10;2;2692,30769230769;9;12;14;6,5;10;17;2;4;0;24400;908,25641025641;"si";561;525
9;2;2306,45161290323;4,66666666666667;4;6;6,5;6;15;1;5;2;23700;1694,83870967742;"si";763;-872
2;0;480;1,25;4;0,5;0,666666666666667;2;7;0;0;0;23900;612;"no";408;-2200
3;0;910;2;0,333333333333333;1;4;0,4;5;1;2;0;22400;603,45;"no";-2202;-5300
8;1;2875,75757575758;6,5;8;2,57142857142857;7,33333333333333;6;25;1;3;4;27000;1243,39393939394;"si";2267;1400
8;1;2338,23529411765;9;7;2,5;6;6;9;0;3;1;24200;596,764705882353;"si";750;877
3;0;873,333333333333;0,6;1;0,333333333333333;1;1;4;0;2;0;23400;530,133333333333;"no";-386;-904
11;3;2234,28571428571;5;11;8;12;8;13;1;2;1;24400;1014,28571428571;"si";2458;1200
6;0;2667,56756756757;4;3;6;3,5;2;10;1;4;1;26900;1038,24324324324;"no";2593;4900
11;2;2362,96296296296;13;6;3;7;11;19;1;2;2;25600;465,703703703704;"si";918;2000
3;0;975;0,5;1,5;0,75;1;1,5;4;0;1;1;23600;525,90625;"no";681;487
9;1;2666,66666666667;14;4,66666666666667;18;13;12;18;1;4;1;24400;1476,63888888889;"si";-136;1200
10;2;2914,28571428571;5,33333333333333;4,66666666666667;3;19;10;22;2;2;2;24400;756,2;"si";-1479;936
10;1;2521,875;11;10;12;9;8;15;1;2;1;24500;642,96875;"si";692;287
3;0;1115,38461538462;0,333333333333333;1;1;0,6;1,5;5;0;1;1;24000;586,807692307692;"no";-5942;-4400
4;1;1674,1935483871;0,666666666666667;1;1,5;3;0,333333333333333;3;0;3;0;22800;653,741935483871;"no";-1215;-519
1;0;680;1;1,25;0,333333333333333;0,5;0,75;6;0;2;0;22400;486,5;"no";-2474;-4500
1;0;896,153846153846;0,75;0,714285714285714;0,75;1;1;8;0;2;1;23900;601,769230769231;"no";330;-1900
2;0;1323,91304347826;2,33333333333333;3;4;6;4,5;9;0;3;1;22200;1080,89130434783;"no";-391;-2100
2;0;1494,44444444444;3;2,66666666666667;1,8;2;2;11;0;4;0;22800;474,916666666667;"no";-2392;-3600
11;2;2397,05882352941;18;18;20;14;7;21;1;2;2;23600;1360,05882352941;"si";1071;-1100
5;0;1487,17948717949;5;1,33333333333333;5;1,33333333333333;0,75;5;1;2;0;22700;893,435897435897;"no";-1097;-2000
1;0;552;0,833333333333333;1;0,8;1,33333333333333;0,666666666666667;6;0;0;0;22400;466,88;"no";-2795;-4000
3;0;1025;1,5;1;1;0,5;0,5;4;0;2;0;21300;1253,28125;"no";-626;-2800
2;0;768,965517241379;2,5;3;1;2;1,25;7;0;2;0;24300;1041,51724137931;"no";1378;-451
11;3;3320,68965517241;3,33333333333333;13;11;8;4;15;2;4;1;25900;1102,10344827586;"si";1892;2500
11;3;2794,28571428571;11;2;12;11;4;13;2;4;2;24100;734,428571428571;"si";-348;-552
11;4;3164,51612903226;14;10;6;6;5;21;2;4;4;28800;1153,96774193548;"si";3467;5300
5;0;914,705882352941;1,33333333333333;0,5;0;3;2;5;0;1;0;25100;646,5;"no";167;-455
8;3;2797,05882352941;4,5;5;6;10;2,5;11;2;4;3;23800;858,41935483871;"si";-35;-301
9;1;2542,42424242424;10;4;3,5;11;7,5;17;1;2;2;24100;813,060606060606;"si";1669;-227
0;0;565,51724137931;0,333333333333333;1;0,25;0,2;0;1;0;1;0;22000;695,448275862069;"no";-2544;-5300
9;1;2083,87096774194;14;11;14;7;3,33333333333333;15;1;1;0;23200;670,677419354839;"si";-1303;-1200
0;0;758,620689655172;1,16666666666667;0,5;1,75;2;0,8;9;1;0;1;21700;1114,86206896552;"no";-3950;-4400
8;1;2724,24242424242;3;6;6;9;3;9;1;4;3;24500;1030,30303030303;"si";-131;1400
11;3;2145,71428571429;2;6;7,5;7;8;18;1;3;3;26200;1189,54285714286;"si";1043;3300
7;1;2145,71428571429;6;8;4,5;6;7;12;1;5;2;22400;1208,28571428571;"si";-322;-1900
11;3;2281,25;10;9;8;14;6;15;1;4;2;23200;1464,21875;"si";891;272
9;1;1853,33333333333;9;9;9;7;1,66666666666667;12;0;4;2;25300;1342,03333333333;"si";2842;1000
9;1;3396,42857142857;10;12;6;14;15;19;1;4;4;27000;631,392857142857;"si";1465;3800
2;0;574,193548387097;1;1;1;1,5;2;6;0;1;0;23600;818,096774193548;"no";354;-1500
3;0;1416,66666666667;0,25;1;1;1;2;3;0;2;0;25900;1162,13333333333;"no";1582;1000
11;2;2921,42857142857;14;6,5;8;16;13;19;1;4;2;25500;863,428571428571;"si";1784;3700
9;1;2764,51612903226;5;10;4;9;5;11;2;3;0;22700;932,129032258065;"si";-108;495
11;2;2238,46153846154;6,66666666666667;6,66666666666667;22;18;4,75;23;2;3;5;23800;1301,12820512821;"si";851;-1100
7;1;2325,92592592593;5;14;8;10;14;18;1;3;0;26400;1492,51851851852;"si";1896;3100
11;2;2787,5;4;10;11;12;11;15;2;4;1;26100;789,625;"si";2120;2500
3;0;1332,14285714286;0,666666666666667;1;0,25;1;2;5;0;0;0;24100;500,964285714286;"no";-1097;-1700
8;1;2275,86206896552;16;3,33333333333333;18;11;9;20;1;3;3;24100;1227,48275862069;"si";1897;-450
1;0;1555,1724137931;0,333333333333333;0,333333333333333;0;0;1;2;0;0;0;23300;1088,8275862069;"no";-1074;-2500
9;1;2717,24137931034;8;8;4;8;9;11;1;4;1;26400;1005,48275862069;"si";2612;4200
11;3;2213,51351351351;2,33333333333333;9;1,83333333333333;10;2,4;14;1;5;2;26800;1074,21621621622;"si";3036;1100
5;0;1510;0;0;0;0;0;0;0;1;0;23000;842,2;"no";618;-1700
2;0;1223,07692307692;3,33333333333333;4;2;5;5;11;0;3;0;23500;852,794871794872;"no";89;-1700
3;0;1366,66666666667;3;1;1;2;0,666666666666667;3;0;3;0;25100;1026,6;"no";1647;251
3;0;1133,33333333333;0,5;1,25;0,75;0,333333333333333;0,5;5;0;0;1;22600;404,296296296296;"no";-3702;-3300
2;0;761,224489795918;2,66666666666667;2,83333333333333;2,11111111111111;4,75;3,2;23;1;1;1;24200;1020,87755102041;"no";-2703;-2600
9;1;2185,36585365854;4,66666666666667;9;7;14;3;20;1;3;3;25700;1391,60975609756;"si";-2190;-165
10;2;2125;9;18;2,4;2,5;7,5;28;1;4;1;24600;1785,30555555556;"si";-1471;-526
3;0;969,444444444444;0,666666666666667;0,8;0,25;0,5;0,857142857142857;7;0;2;0;23800;486,555555555556;"no";-1691;-2900
11;3;2275,86206896552;14;15;15;13;8;17;1;3;1;23600;1124,13793103448;"si";1202;-204
10;2;3014,28571428571;22;7;6;19;5,5;26;1;4;6;25500;505,821428571429;"si";3971;3400
9;1;2567,85714285714;10;14;14;3,66666666666667;10;20;1;3;4;27100;925,107142857143;"si";4796;3900
10;2;2359,09090909091;8;5,5;2,5;13;10;16;1;4;1;23900;824,159090909091;"si";2120;383
4;0;1379,16666666667;0,75;0,5;1,5;0,333333333333333;0,6;5;0;1;0;23200;512,666666666667;"no";-3277;-3100
7;1;2170,27027027027;19;5,66666666666667;7,5;19;15;23;1;3;2;23600;1577,97297297297;"si";1016;-307
11;3;2896,9696969697;13;6,5;1,5;14;2,2;19;2;2;1;27700;994,393939393939;"si";1437;2800
11;3;2906,25;10;16;7;14;3;21;2;3;1;27100;1041,78125;"si";646;2600
4;0;913,793103448276;0,666666666666667;1;0,333333333333333;0;0,8;5;0;0;0;24600;646,206896551724;"no";2410;1500
11;3;2658,06451612903;4;3;2,25;9;3;18;2;2;0;25900;897,354838709677;"si";1060;-764
2;0;896;2;0,5;0,142857142857143;1;0,75;4;0;0;0;23100;763,68;"no";-1085;-3100
9;2;2043,18181818182;5,5;5;8;17;2;21;1;4;1;23900;1273,95454545455;"si";1545;-136
9;1;2261,29032258065;16;4,66666666666667;5,5;15;4,33333333333333;21;1;3;1;25200;766,612903225806;"si";570;2800
2;0;582,142857142857;1,33333333333333;0,25;0,666666666666667;1,33333333333333;2;5;0;0;0;23100;456,642857142857;"no";-1285;-2400
10;2;2725,8064516129;3,33333333333333;16;7,5;5;4,5;19;1;3;5;25200;786,322580645161;"si";781;2800
8;1;2200;4,5;17;4,25;10,5;4,66666666666667;25;1;2;4;25900;946,225806451613;"si";815;1300
9;1;2728;6;12;9;6;1,5;16;1;3;1;29000;481,44;"si";3838;4700
8;1;2063,63636363636;11;5;2;5;5;14;1;3;1;25600;1021,39393939394;"si";2831;451
8;1;2839,39393939394;9;4;2;7;1,4;17;0;3;2;26900;1123,09090909091;"si";1435;2100
0;0;327,586206896552;1,5;3;1,33333333333333;2,25;2;10;0;0;0;20900;938,103448275862;"no";-2925;-7100
9;1;1865,78947368421;2,57142857142857;5;3,6;8;3,75;25;1;4;2;26400;1011,21052631579;"si";-1301;348
1;0;648,275862068965;1,5;0,5;2;0,5;0,5;5;0;0;0;23400;634,724137931035;"no";-909;-2900
2;0;1176,92307692308;2,5;5;1;6;1,33333333333333;8;0;2;0;23800;647,307692307692;"no";-386;-1900
10;2;2572;6;8;7;10;5;12;1;2;1;24300;1161,04;"si";-681;1600
9;1;2377,77777777778;7;11;2,4;7,5;12;19;1;2;1;25500;1225,63888888889;"si";1843;2100
2;0;1043,33333333333;1;2;2,33333333333333;1,75;2;8;0;2;1;24600;388,833333333333;"no";-216;674
4;0;1546,42857142857;1,66666666666667;1,6;2,5;1;5;9;0;3;1;25200;455,678571428571;"no";1872;1200
4;0;1535,55555555556;8;1,8;5,5;3,33333333333333;1,8;13;0;3;0;24100;1011,22222222222;"no";953;1200
1;0;313,793103448276;1;0,8;0,5;1;0,333333333333333;4;0;0;0;21600;793,586206896552;"no";-1179;-3700
5;0;1519,44444444444;1,66666666666667;1,66666666666667;1,25;3,5;1,33333333333333;8;0;2;0;23100;625,027777777778;"no";-16;-912
6;0;1206,89655172414;5;2;3;4;2,5;13;0;0;0;24900;745,413793103448;"no";-279;-73
3;0;1434,375;5;1,2;4;0,75;1;6;0;2;0;24500;504,09375;"no";309;906
10;2;2206,66666666667;5,66666666666667;4,33333333333333;2;2,75;4,66666666666667;18;1;4;1;26600;1643,51111111111;"si";1548;2100
1;0;1073,33333333333;1;0;1;1;0;2;0;2;0;22600;496,866666666667;"no";-569;-982
2;0;625,925925925926;0,5;4;0,75;2;0,333333333333333;4;0;1;0;23100;754,814814814815;"no";-1461;-2300
10;2;2412,5;8;6;2;10;0,571428571428571;13;1;5;1;22100;970,482142857143;"si";-415;-2200
8;1;3716,66666666667;2;9;7;8;7;13;1;2;0;28200;1025,04166666667;"si";1927;4300
4;0;1228,57142857143;5;2,5;3;1,66666666666667;0,5;6;0;2;0;22500;995,6;"no";457;-2000
2;0;510;1,5;0,714285714285714;2;1,8;1;9;0;1;0;22300;681,066666666667;"no";-3717;-5000
8;1;2179,06976744186;6;3,75;2;2,4;8,5;19;1;4;1;24000;1547,62790697674;"si";870;-1100
1;0;610,714285714286;0,5;2;1;1;1,5;7;0;0;0;22000;644,571428571429;"no";-1954;-2500
3;0;925,714285714286;2,4;2;3;5;2,6;16;1;0;1;23400;746,428571428571;"no";-38;-847
2;0;1304,44444444444;0,75;1;3;6;6;8;0;3;0;22800;479,622222222222;"no";-1871;-2200
9;1;2158,82352941176;2,4;2,8;15;3,33333333333333;0,8;21;1;3;0;26200;1447,67647058824;"si";811;979
10;2;2909,75609756098;7,5;14;16;9;13;18;2;4;2;23200;1523,56097560976;"si";436;696
1;0;1136;1;0,333333333333333;0;0;0,5;1;0;2;0;22100;880,24;"no";564;-740
1;0;831,25;1,5;0,5;1;1,25;1,4;7;0;1;2;24300;811,78125;"no";1081;-966
11;3;2630,55555555556;8;5,5;9;7;7;13;1;4;2;23900;1189,5;"si";1410;872
1;0;1123,33333333333;2,5;1,66666666666667;1,66666666666667;1,5;2;8;0;2;1;22300;824,666666666667;"no";-2391;-4800
2;0;593,333333333333;0,6;1,66666666666667;0,833333333333333;4;0;6;0;0;0;22000;516,2;"no";-110;-3400
2;0;458,620689655172;1,5;1,66666666666667;0,5;0,666666666666667;0,666666666666667;5;0;0;0;22000;542,827586206897;"no";-1896;-4400
0;0;1041,93548387097;1;2;0,5;1,5;0,333333333333333;4;0;2;0;22100;1286,03225806452;"no";-1108;-2600
11;3;2571,42857142857;11;2;9;8;13;13;1;4;3;24700;836,75;"si";1803;2000
1;0;996,774193548387;2;0;0,5;2;0,333333333333333;2;0;2;0;22400;546,483870967742;"no";-646;-2100
8;1;2630,30303030303;12;5;9;8;5;15;1;4;3;23900;909,272727272727;"si";1696;1300
2;0;619,354838709677;1,5;4;1,5;5;0,5;5;0;1;0;22100;429,225806451613;"no";-2717;-3700
2;0;500;2;1,5;0,4;0,2;0;3;0;0;0;23600;613,433333333333;"no";-1473;-1200
10;1;3088;11;4,5;8;3,66666666666667;11;14;2;7;0;24200;1566,78;"si";89;1800
10;0;1391,89189189189;1,25;10;1,6;5;2,66666666666667;12;1;2;1;23900;990,378378378378;"si";195;-2200
2;0;1257,69230769231;1,75;1,25;1,5;2,33333333333333;0,2;8;0;2;0;24400;539,423076923077;"no";401;-162
2;0;738,709677419355;0,5;0,5;0;0;0,333333333333333;1;0;1;0;23500;438,548387096774;"no";-1610;-1900
6;3;1557,14285714286;4;3,75;5,33333333333333;4;2,6;18;2;3;1;23900;1007,12244897959;"no";1540;-410
3;0;844,186046511628;0,5;0,8;0,6;0,333333333333333;0,8;7;0;2;0;22900;871,697674418605;"no";-2120;-1100
2;0;970,27027027027;0,5;1;2;3;0,5;4;0;2;0;22300;754,459459459459;"no";-1265;-424
11;5;2759,45945945946;11;11;11;10;2,33333333333333;17;2;4;2;24600;1653,64864864865;"si";3647;2600
1;0;520,689655172414;0;0;0;0;0;0;0;0;0;20900;990,034482758621;"no";-1436;-4400
2;0;718,75;2,33333333333333;1;1,5;1,66666666666667;0,833333333333333;10;0;2;1;22500;1217;"no";-2255;-4000
1;0;790;0;0;0;0;0;0;0;2;0;21800;723,2;"no";-2257;-2500
1;0;1053,33333333333;0,333333333333333;1;0,5;0,333333333333333;0,25;1;0;3;0;21100;1209,63333333333;"no";-1771;-3500
0;0;837,142857142857;1,66666666666667;2,5;0,333333333333333;0,5;0,75;6;0;2;0;23100;769,542857142857;"no";-2607;-2000
2;0;658,064516129032;3;1;0,5;1;0,6;4;0;1;0;23600;495,483870967742;"no";-4900;-2600
4;0;1250;0,5;0;0;0;0;1;0;3;0;22600;366,125;"no";332;-1300
3;0;1316,66666666667;0,8;4;4;1,75;1,5;10;0;2;0;23900;677,583333333333;"no";992;147
10;1;2203,33333333333;12;7,5;3,25;11;7;22;0;4;2;23800;1040,33333333333;"si";-207;-1700
9;2;3000;6;1,33333333333333;10;8;4;10;1;4;0;25100;1956,55172413793;"si";1632;3200
2;0;1218,42105263158;3;1;2;0,5;0,2;3;0;1;0;23400;800,657894736842;"no";790;446
1;0;700;0;2;0,8;4;1;4;0;1;0;22300;539,551724137931;"no";-2657;-2500
2;0;555,172413793103;1,33333333333333;0,5;0,75;0,333333333333333;2;4;0;0;0;23600;434,310344827586;"no";-1089;-1600
1;0;684,615384615385;1,25;3;1,75;1,66666666666667;6;7;0;0;1;22400;761,769230769231;"no";-2727;-3900
8;1;1997,14285714286;14;10;13;3;2,33333333333333;16;1;2;0;24400;793,171428571429;"si";-185;727
9;1;2583,33333333333;15;7;13;13;12;22;1;4;3;25600;1196,36666666667;"si";3313;3800
1;0;510;1;0;0,333333333333333;1;1;1;0;0;0;21100;528,8;"no";-1644;-2600
1;0;844,117647058824;4;0,75;1;0,666666666666667;1;4;0;0;0;21900;595,735294117647;"no";-1677;-2800
9;3;2351,06382978723;8;3,75;20;7,5;2,66666666666667;20;1;6;2;20900;1156,59574468085;"si";-1462;-4700
9;2;2286,95652173913;10;11;11;11;9;15;1;1;3;24800;1071,73913043478;"si";1892;2500
11;3;2661,76470588235;3,5;11;4;8;10;13;2;4;0;25500;420,235294117647;"si";556;3200
7;1;2934,48275862069;4,5;9;10;12;3,5;13;2;3;3;23700;1515,41379310345;"si";2067;1300
7;1;2511,53846153846;13;5,5;2,66666666666667;10;4;15;1;0;4;23300;668,230769230769;"si";546;340
1;0;980,769230769231;0,833333333333333;1,2;1,33333333333333;0,75;3;6;0;0;0;22900;582,961538461538;"no";-1894;-2300
10;3;3260,60606060606;5;10;7;8;9;11;2;3;1;25000;910,272727272727;"si";880;1500
7;1;1677,5;1;2;2,5;7;2;8;0;2;0;23200;420,3;"si";-1116;-508
11;3;2193,33333333333;2,66666666666667;4;5,5;8;7;12;1;0;1;24900;892,3;"si";-85;2100
10;2;3183,87096774194;11;4,66666666666667;14;12;2,5;16;2;4;1;24700;751,129032258065;"si";478;1900
11;3;3243,75;10;13;9;7;8;16;1;5;2;24900;871,65625;"si";2344;2600
10;1;1891,17647058824;11;15;14;9;5,33333333333333;20;1;2;2;24100;846;"si";2727;1600
0;0;683,333333333333;6;1,66666666666667;1;1,25;1;6;0;2;0;22000;1202,88888888889;"no";-1420;-3200
2;0;516,666666666667;0,25;0,25;0,25;0,5;0,666666666666667;2;0;0;0;21200;703,866666666667;"no";-2316;-4200
3;0;893,939393939394;1,5;0,75;1;3;1,5;6;0;2;0;23400;500,181818181818;"no";1779;544
1;0;443,90243902439;3;0,5;1;4;0,75;5;1;0;0;22200;1009,17073170732;"no";-1464;-2700
9;1;2697,22222222222;4,75;7;5,66666666666667;16;21;23;2;4;2;26200;1820,88888888889;"si";-809;723
3;0;1443,33333333333;1;3;1,66666666666667;6;1,5;7;0;1;0;23200;1119,83333333333;"no";-263;-307
3;0;900;0,666666666666667;0,75;0,75;0,5;0,25;4;1;1;0;22500;693,212121212121;"no";-1751;-2000
1;0;851,612903225806;1;0,666666666666667;0,166666666666667;3;1;3;0;1;0;22100;1310,90322580645;"no";-93;-1600
8;1;2721,875;14;5,33333333333333;11;18;13;19;1;4;0;25100;1075,46875;"si";1763;1900
1;0;334,48275862069;1;0,666666666666667;3;0,25;0;3;0;0;0;22100;592,51724137931;"no";-947;-2900
7;1;1889,47368421053;16;4;17;8;16;20;1;3;1;22800;973,710526315789;"si";1;592
11;3;2712,82051282051;4,5;7;0,428571428571429;7;0,333333333333333;9;2;3;0;23000;724,076923076923;"si";-1043;-123
1;0;489,655172413793;0,5;2;1;0,5;0,2;3;0;0;0;20500;675,172413793103;"no";-3859;-5100
9;2;2234,14634146341;2;1,66666666666667;1,33333333333333;1,66666666666667;3;9;2;0;1;24800;1314,07317073171;"no";2052;-135
11;4;2516,66666666667;11;6;5;11;1,75;14;2;4;4;23800;527,888888888889;"si";1374;-778
3;0;1189,74358974359;0,5;1,5;1;2;2;4;0;3;0;24300;632,384615384615;"no";-397;946
